directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
14,m1479,20002,29955,0.000000,0.000000,0.000000,-0.473260,0.526740,-0.326974,0.304292,-0.248551,0.245751
14,m1480,20001,28473,0.000000,0.000000,0.000000,-0.449184,0.550816,-0.306288,0.361927,-0.217396,0.228794
14,m1481,20002,20402,0.000000,0.000000,0.000000,-0.470976,0.529024,-0.274156,0.320557,-0.167505,0.175744
14,m1482,20001,32916,0.000000,0.000000,0.000000,-0.475998,0.524002,-0.224428,0.382745,-0.162596,0.158973
14,m1483,20000,38597,0.000000,0.000000,0.000000,-0.482463,0.517537,-0.236677,0.329443,-0.175331,0.171874
14,m1484,20002,20060,0.000000,0.000000,0.000000,-0.470783,0.529217,-0.256989,0.331270,-0.208421,0.205959
14,m1485,20002,26115,0.000000,0.000000,0.000000,-0.452776,0.547224,-0.213277,0.223461,-0.224728,0.241316
14,m1486,20002,25295,0.000000,0.000000,0.000000,-0.486886,0.513114,-0.218672,0.222147,-0.212766,0.197226
14,m1487,20000,27202,0.000000,0.000000,0.000000,-0.481503,0.518497,-0.233641,0.242695,-0.206646,0.217117
14,m1488,20000,24182,0.000000,0.000000,0.000000,-0.462415,0.537585,-0.290413,0.286153,-0.256541,0.308786
14,m1489,20002,21670,0.000000,0.000000,0.000000,-0.504628,0.495372,-0.249471,0.250486,-0.220920,0.271019
14,m1490,20001,22350,0.000000,0.000000,0.000000,-0.487878,0.512122,-0.261810,0.257702,-0.183939,0.249924
14,m1492,20002,24968,0.000000,0.000000,0.000000,-0.420699,0.579301,-0.247730,0.253282,-0.191322,0.387275
14,m1493,20000,38559,0.000000,0.000000,0.000000,-0.457699,0.542301,-0.281820,0.274379,-0.193471,0.332015
14,m1494,20000,20558,0.000000,0.000000,0.000000,-0.502055,0.497945,-0.254606,0.261531,-0.193322,0.188854
14,m1495,20001,26267,0.000000,0.000000,0.000000,-0.481872,0.518128,-0.222333,0.227000,-0.137359,0.212936
14,m1496,20002,28254,0.000000,0.000000,0.000000,-0.506495,0.493505,-0.182438,0.184969,-0.173959,0.178448
14,m1497,20002,23581,0.000000,0.000000,0.000000,-0.540465,0.459535,-0.167451,0.167634,-0.165977,0.167533
14,m1498,20001,24217,0.000000,0.000000,0.000000,-0.543474,0.456526,-0.184648,0.185151,-0.119548,0.172345
14,m1499,20001,34370,0.000000,0.000000,0.000000,-0.424067,0.575933,-0.261647,0.267027,-0.205151,0.179338
15,m1500,20001,21617,0.000000,0.000000,0.000000,-0.491779,0.508221,-0.211130,0.212706,-0.171749,0.205441
15,m1501,20000,39665,0.000000,0.000000,0.000000,-0.469069,0.530931,-0.269506,0.267061,-0.203301,0.231661
15,m1502,20000,21705,0.000000,0.000000,0.000000,-0.475320,0.524680,-0.252486,0.247647,-0.110949,0.107634
15,m1503,20000,37554,0.000000,0.000000,0.000000,-0.389574,0.610426,-0.093911,0.093276,-0.113032,0.084935
15,m1504,20002,21226,0.000000,0.000000,0.000000,-0.447427,0.552573,-0.222991,0.225330,-0.094738,0.120212
15,m1505,20002,29837,0.000000,0.000000,0.000000,-0.441504,0.558496,-0.192211,0.193204,-0.059972,0.136912
15,m1506,20001,23522,0.000000,0.000000,0.000000,-0.457414,0.542586,-0.279041,0.282127,-0.113699,0.165723
15,m1507,20002,26245,0.000000,0.000000,0.000000,-0.535164,0.464836,-0.216261,0.216234,-0.079083,0.129216
15,m1508,20002,20894,0.000000,0.000000,0.000000,-0.479182,0.520818,-0.204758,0.209085,-0.075123,0.134290
15,m1510,20000,39937,0.000000,0.000000,0.000000,-0.501649,0.498351,-0.236211,0.248155,-0.110682,0.142730
15,m1511,20002,29705,0.000000,0.000000,0.000000,-0.436298,0.563702,-0.288565,0.291790,-0.084170,0.148415
15,m1512,20001,24496,0.000000,0.000000,0.000000,-0.404766,0.595234,-0.185739,0.186992,-0.077592,0.161841
15,m1513,20000,27738,0.000000,0.000000,0.000000,-0.350058,0.649942,-0.217099,0.217598,-0.090342,0.201904
15,m1514,20000,38192,0.000000,0.000000,0.000000,-0.450942,0.549058,-0.213686,0.239014,-0.111614,0.124315
15,m1515,20002,20143,0.000000,0.000000,0.000000,-0.392570,0.607430,-0.254855,0.262268,-0.107040,0.115858
15,m1516,20001,32289,0.000000,0.000000,0.000000,-0.510299,0.489701,-0.207255,0.210912,-0.098824,0.180244
15,m1517,20000,23281,0.000000,0.000000,0.000000,-0.491302,0.508698,-0.217172,0.218224,-0.152584,0.171891
15,m1518,20002,26982,0.000000,0.000000,0.000000,-0.487638,0.512362,-0.200783,0.201088,-0.139207,0.176302
15,m1519,20001,23659,0.000000,0.000000,0.000000,-0.483487,0.516513,-0.183689,0.186829,-0.127955,0.137342
15,m1520,20001,19902,0.000000,0.000000,0.000000,-0.481429,0.518571,-0.252771,0.276790,-0.120163,0.141122
15,m1521,20000,20241,0.000000,0.000000,0.000000,-0.448388,0.551612,-0.207027,0.216986,-0.128658,0.139944
15,m1522,20001,22022,0.000000,0.000000,0.000000,-0.507945,0.492055,-0.201060,0.200664,-0.121092,0.157732
15,m1523,20001,21811,0.000000,0.000000,0.000000,-0.498778,0.501222,-0.206193,0.207114,-0.128622,0.143555
15,m1524,20000,21497,0.000000,0.000000,0.000000,-0.483322,0.516678,-0.211435,0.211193,-0.158749,0.182039
15,m1525,20001,30316,0.000000,0.000000,0.000000,-0.522293,0.477707,-0.223513,0.224862,-0.141232,0.212541
15,m1526,20000,20240,0.000000,0.000000,0.000000,-0.490181,0.509819,-0.214120,0.217361,-0.137399,0.141197
15,m1527,20002,26917,0.000000,0.000000,0.000000,-0.523360,0.476640,-0.215778,0.218982,-0.138221,0.153742
15,m1528,20000,37948,0.000000,0.000000,0.000000,-0.492819,0.507181,-0.184264,0.183840,-0.120432,0.153467
15,m1529,20002,23173,0.000000,0.000000,0.000000,-0.493926,0.506074,-0.208049,0.216330,-0.150074,0.180096
15,m1530,20000,20988,0.000000,0.000000,0.000000,-0.493220,0.506780,-0.191577,0.201674,-0.144935,0.155395
15,m1531,20002,21868,0.000000,0.000000,0.000000,-0.479800,0.520200,-0.185512,0.185607,-0.148880,0.174151
15,m1532,20001,20003,0.000000,0.000000,0.000000,-0.506431,0.493569,-0.223945,0.224909,-0.199261,0.205170
15,m1533,20001,27011,0.000000,0.000000,0.000000,-0.490742,0.509258,-0.188947,0.189770,-0.133455,0.147466
15,m1534,20000,41473,0.000000,0.000000,0.000000,-0.438675,0.561325,-0.219607,0.221521,-0.183739,0.148889
15,m1535,20002,34039,0.000000,0.000000,0.000000,-0.412203,0.587797,-0.181279,0.186249,-0.117981,0.165609
15,m1536,20001,21491,0.000000,0.000000,0.000000,-0.492943,0.507057,-0.220610,0.222592,-0.127975,0.153668
15,m1537,20001,20173,0.000000,0.000000,0.000000,-0.442961,0.557039,-0.169987,0.183996,-0.088100,0.108478
15,m1538,20001,21811,0.000000,0.000000,0.000000,-0.498913,0.501087,-0.206123,0.207135,-0.128578,0.143577
15,m1539,20002,28239,0.000000,0.000000,0.000000,-0.411641,0.588359,-0.237189,0.237231,-0.134318,0.146787
15,m1540,20000,28368,0.000000,0.000000,0.000000,-0.453426,0.546574,-0.204596,0.212780,-0.141474,0.123190
15,m1542,20002,22824,0.000000,0.000000,0.000000,-0.473605,0.526395,-0.235661,0.234657,-0.164612,0.179429
15,m1543,20000,20154,0.000000,0.000000,0.000000,-0.451452,0.548548,-0.226720,0.228005,-0.120367,0.156826
15,m1544,20000,37644,0.000000,0.000000,0.000000,-0.473059,0.526941,-0.238076,0.240462,-0.082859,0.158164
15,m1545,20002,26132,0.000000,0.000000,0.000000,-0.475139,0.524861,-0.223927,0.223770,-0.115518,0.153289
15,m1546,20000,25778,0.000000,0.000000,0.000000,-0.480133,0.519867,-0.285775,0.284762,-0.114630,0.139401
15,m1547,20001,20192,0.000000,0.000000,0.000000,-0.476827,0.523173,-0.292542,0.294128,-0.093766,0.149942
15,m1548,20002,26132,0.000000,0.000000,0.000000,-0.475139,0.524861,-0.223927,0.223770,-0.115518,0.153289
15,m1549,20001,20099,0.000000,0.000000,0.000000,-0.462372,0.537627,-0.166141,0.182434,-0.092207,0.096002
15,m1550,20001,27956,0.000000,0.000000,0.000000,-0.469267,0.530733,-0.226014,0.225986,-0.114290,0.148452
15,m1551,20001,36390,0.000000,0.000000,0.000000,-0.451022,0.548978,-0.216665,0.231400,-0.143177,0.119047
15,m1552,20001,25227,0.000000,0.000000,0.000000,-0.479570,0.520431,-0.206471,0.208114,-0.133089,0.185400
15,m1553,20001,20588,0.000000,0.000000,0.000000,-0.451708,0.548292,-0.233493,0.238051,-0.130665,0.169914
15,m1554,20002,21338,0.000000,0.000000,0.000000,-0.482997,0.517003,-0.191433,0.191025,-0.135045,0.152679
15,m1555,20000,33401,0.000000,0.000000,0.000000,-0.559575,0.440425,-0.214589,0.259562,-0.213198,0.203507
15,m1556,20000,32909,0.000000,0.000000,0.000000,-0.503247,0.496753,-0.182445,0.181922,-0.149279,0.182233
15,m1557,20000,28163,0.000000,0.000000,0.000000,-0.458996,0.541004,-0.205350,0.203548,-0.183901,0.209438
15,m1558,20002,19004,0.000000,0.000000,0.000000,-0.479229,0.520771,-0.170136,0.172213,-0.133505,0.169310
15,m1559,20001,34389,0.000000,0.000000,0.000000,-0.498564,0.501436,-0.213249,0.206034,-0.309152,0.272617
15,m1560,20000,39728,0.000000,0.000000,0.000000,-0.504252,0.495748,-0.311866,0.324957,-0.259908,0.427560
15,m1561,20000,20220,0.000000,0.000000,0.000000,-0.573009,0.426990,-0.260449,0.260824,-0.214647,0.274293
15,m1562,20002,29826,0.000000,0.000000,0.000000,-0.481213,0.518787,-0.333858,0.338362,-0.304404,0.378793
15,m1563,20002,20496,0.000000,0.000000,0.000000,-0.501923,0.498077,-0.353349,0.355988,-0.236420,0.270998
15,m1564,20000,20918,0.000000,0.000000,0.000000,-0.485515,0.514485,-0.330796,0.332823,-0.297901,0.281970
15,m1565,20000,25846,0.000000,0.000000,0.000000,-0.380915,0.619085,-0.222137,0.348884,-0.152176,0.163224
15,m1566,20000,39678,0.000000,0.000000,0.000000,-0.299644,0.700356,-0.166640,0.185706,-0.121499,0.397982
15,m1567,20001,20055,0.000000,0.000000,0.000000,-0.516274,0.483726,-0.361997,0.341968,-0.235580,0.238991
15,m1568,20001,25055,0.000000,0.000000,0.000000,-0.350797,0.649203,-0.288034,0.291369,-0.153257,0.156270
15,m1569,20001,25843,0.000000,0.000000,0.000000,-0.600040,0.399960,-0.234784,0.340628,-0.153359,0.157890
15,m1570,20000,20788,0.000000,0.000000,0.000000,-0.471740,0.528260,-0.180428,0.216195,-0.106515,0.105667
15,m1571,20001,30556,0.000000,0.000000,0.000000,-0.459597,0.540403,-0.157620,0.158082,-0.169926,0.251925
15,m1572,20000,28726,0.000000,0.000000,0.000000,-0.505103,0.494897,-0.113613,0.154176,-0.091352,0.087634
15,m1573,20001,20481,0.000000,0.000000,0.000000,-0.437516,0.562484,-0.177735,0.176144,-0.129733,0.144449
15,m1574,20001,23576,0.000000,0.000000,0.000000,-0.457619,0.542381,-0.205223,0.219056,-0.195754,0.284903
15,m1575,20000,39259,0.000000,0.000000,0.000000,-0.496746,0.503254,-0.185564,0.201408,-0.178795,0.397378
15,m1576,20001,23122,0.000000,0.000000,0.000000,-0.456786,0.543214,-0.166815,0.228513,-0.157670,0.156001
15,m1577,20000,23871,0.000000,0.000000,0.000000,-0.500491,0.499509,-0.205627,0.129579,-0.104197,0.103124
15,m1578,20001,20242,0.000000,0.000000,0.000000,-0.516374,0.483626,-0.203860,0.184643,-0.095298,0.092929
15,m1579,20001,25905,0.000000,0.000000,0.000000,-0.502609,0.497391,-0.090334,0.092986,-0.104595,0.247342
15,m1580,20000,21132,0.000000,0.000000,0.000000,-0.461711,0.538289,-0.197379,0.197403,-0.160071,0.250459
15,m1581,20002,30653,0.000000,0.000000,0.000000,-0.493461,0.506539,-0.104229,0.173817,-0.077566,0.077932
15,m1582,20002,27890,0.000000,0.000000,0.000000,-0.502546,0.497454,-0.116751,0.145101,-0.089341,0.089590
15,m1583,20001,20263,0.000000,0.000000,0.000000,-0.466505,0.533495,-0.279938,0.377208,-0.162049,0.149712
15,m1584,20001,20143,0.000000,0.000000,0.000000,-0.499601,0.500399,-0.182817,0.329407,-0.184810,0.185671
15,m1585,20000,24938,0.000000,0.000000,0.000000,-0.487528,0.512472,-0.211871,0.235620,-0.177788,0.206438
15,m1586,20001,25062,0.000000,0.000000,0.000000,-0.394359,0.605641,-0.145712,0.149328,-0.197508,0.212001
15,m1587,20000,24305,0.000000,0.000000,0.000000,-0.496209,0.503791,-0.215718,0.258085,-0.160718,0.158190
15,m1588,20000,23316,0.000000,0.000000,0.000000,-0.480438,0.519562,-0.219430,0.219761,-0.129711,0.131728
15,m1589,20000,23418,0.000000,0.000000,0.000000,-0.571283,0.428717,-0.495169,0.494955,-0.049631,0.190354
15,m1590,20000,26606,0.000000,0.000000,0.000000,-0.489365,0.510635,-0.472763,0.527172,-0.044348,0.154952
15,m1591,20002,27122,0.000000,0.000000,0.000000,-0.492894,0.507106,-0.498020,0.501852,-0.040075,0.155017
15,m1592,20000,22681,0.000000,0.000000,0.000000,-0.492139,0.507861,-0.500119,0.499868,-0.019134,0.143562
15,m1593,20000,39596,0.000000,0.000000,0.000000,-0.499913,0.500087,-0.497387,0.502466,-0.116527,0.138414
15,m1594,20000,31711,0.000000,0.000000,0.000000,-0.498738,0.501262,-0.497894,0.502106,-0.027858,0.094547
15,m1596,20001,36245,0.000000,0.000000,0.000000,-0.417094,0.582906,-0.283576,0.323317,-0.058739,0.078147
15,m1597,20001,28879,0.000000,0.000000,0.000000,-0.493672,0.506292,-0.493087,0.506913,-0.067849,0.238029
15,m1598,20001,19998,0.000000,0.000000,0.000000,-0.343037,0.656963,-0.218779,0.219465,-0.219116,0.219128
15,m1599,20002,20248,0.000000,0.000000,0.000000,-0.346542,0.653458,-0.213657,0.214612,-0.214137,0.214132
16,m1600,20000,20412,0.000000,0.000000,0.000000,-0.406980,0.593019,-0.222875,0.215810,-0.218005,0.221128
16,m1601,20002,26725,0.000000,0.000000,0.000000,-0.397765,0.602235,-0.278230,0.278847,-0.275670,0.282407
16,m1602,20001,19998,0.000000,0.000000,0.000000,-0.352379,0.647621,-0.197230,0.197760,-0.196993,0.197997
16,m1603,20000,20381,0.000000,0.000000,0.000000,-0.403204,0.596796,-0.186539,0.187860,-0.185017,0.189384
16,m1604,20002,20207,0.000000,0.000000,0.000000,-0.376789,0.623211,-0.203521,0.206313,-0.204232,0.205612
16,m1605,20000,20079,0.000000,0.000000,0.000000,-0.443571,0.556429,-0.340646,0.320782,-0.309801,0.331393
16,m1606,20002,22330,0.000000,0.000000,0.000000,-0.332716,0.667284,-0.308499,0.328723,-0.311937,0.310265
16,m1607,20002,19999,0.000000,0.000000,0.000000,-0.407458,0.592542,-0.259352,0.259359,-0.259091,0.259639
16,m1608,20000,20238,0.000000,0.000000,0.000000,-0.384041,0.615959,-0.410726,0.411401,-0.410098,0.412028
16,m1609,20002,20152,0.000000,0.000000,0.000000,-0.401494,0.598506,-0.258101,0.258092,-0.258093,0.258102
16,m1610,20002,26100,0.000000,0.000000,0.000000,-0.337649,0.662351,-0.324327,0.327729,-0.321978,0.330414
16,m1611,20002,21472,0.000000,0.000000,0.000000,-0.365573,0.634427,-0.256344,0.256345,-0.256128,0.256566
16,m1612,20002,19999,0.000000,0.000000,0.000000,-0.367472,0.632528,-0.206474,0.206505,-0.206238,0.206742
16,m1613,20001,20279,0.000000,0.000000,0.000000,-0.380760,0.619240,-0.215062,0.215199,-0.214984,0.215276
16,m1614,20001,20387,0.000000,0.000000,0.000000,-0.462914,0.537086,-0.215466,0.218488,-0.217876,0.216067
16,m1615,20002,30195,0.000000,0.000000,0.000000,-0.456728,0.543272,-0.164555,0.166918,-0.080724,0.096673
16,m1616,20002,28340,0.000000,0.000000,0.000000,-0.517210,0.482790,-0.163549,0.174113,-0.058446,0.126548
16,m1617,20001,20877,0.000000,0.000000,0.000000,-0.492575,0.507425,-0.139020,0.144466,-0.018226,0.082768
16,m1618,20000,39616,0.000000,0.000000,0.000000,-0.465194,0.534806,-0.155429,0.144195,-0.061028,0.093528
16,m1619,20001,20763,0.000000,0.000000,0.000000,-0.488498,0.511502,-0.170361,0.170704,-0.077980,0.126097
16,m1620,20002,20127,0.000000,0.000000,0.000000,-0.486607,0.513393,-0.351877,0.351255,-0.288979,0.292160
16,m1621,20002,20326,0.000000,0.000000,0.000000,-0.499308,0.500692,-0.403241,0.528151,-0.042954,0.097424
16,m1622,20002,21055,0.000000,0.000000,0.000000,-0.470565,0.529435,-0.348044,0.391436,-0.422050,0.450024
16,m1623,20000,38027,0.000000,0.000000,0.000000,-0.489035,0.510965,-0.426320,0.395085,-0.438829,0.440116
16,m1624,20000,40032,0.000000,0.000000,0.000000,-0.498627,0.501373,-0.284544,0.485305,-0.314683,0.231121
16,m1625,20001,20294,0.000000,0.000000,0.000000,-0.482605,0.517395,-0.252821,0.359193,-0.284732,0.365682
16,m1626,20001,20074,0.000000,0.000000,0.000000,-0.489726,0.510274,-0.462333,0.504832,-0.091026,0.325056
16,m1627,20002,20991,0.000000,0.000000,0.000000,-0.498980,0.501020,-0.354653,0.407881,-0.148602,0.225407
16,m1628,20002,20544,0.000000,0.000000,0.000000,-0.500923,0.499077,-0.219994,0.391193,-0.377584,0.423811
16,m1629,20001,21823,0.000000,0.000000,0.000000,-0.498810,0.501190,-0.369616,0.372868,-0.124055,0.179839
16,m1630,20002,20560,0.000000,0.000000,0.000000,-0.490656,0.509344,-0.458560,0.465604,-0.117493,0.316297
16,m1631,20001,21347,0.000000,0.000000,0.000000,-0.472427,0.527573,-0.416929,0.455237,-0.164049,0.322207
16,m1632,20002,21231,0.000000,0.000000,0.000000,-0.415863,0.584137,-0.421473,0.423720,-0.380914,0.316605
16,m1633,20000,21253,0.000000,0.000000,0.000000,-0.510697,0.489303,-0.376453,0.388143,-0.220241,0.221688
16,m1634,20001,25749,0.000000,0.000000,0.000000,-0.487860,0.512140,-0.464449,0.472756,-0.324029,0.372467
16,m1635,20002,25087,0.000000,0.000000,0.000000,-0.446672,0.553328,-0.406858,0.426392,-0.380904,0.275286
16,m1636,20001,20423,0.000000,0.000000,0.000000,-0.444752,0.555248,-0.403415,0.403801,-0.286195,0.334827
16,m1637,20001,20999,0.000000,0.000000,0.000000,-0.546436,0.453564,-0.391770,0.392286,-0.364310,0.318422
16,m1638,20002,28813,0.000000,0.000000,0.000000,-0.499120,0.500880,-0.401286,0.403724,-0.223769,0.261358
16,m1639,20002,21969,0.000000,0.000000,0.000000,-0.464850,0.458782,-0.424530,0.575470,-0.324866,0.325384
16,m1640,20001,20999,0.000000,0.000000,0.000000,-0.485475,0.514525,-0.365937,0.366168,-0.341186,0.312929
16,m1641,20000,21244,0.000000,0.000000,0.000000,-0.412751,0.587249,-0.312767,0.582194,-0.267725,0.284459
16,m1642,20002,20073,0.000000,0.000000,0.000000,-0.510803,0.489197,-0.083660,0.082678,-0.064501,0.073660
16,m1643,20001,21745,0.000000,0.000000,0.000000,-0.461122,0.538878,-0.075540,0.076904,-0.034610,0.160095
16,m1644,20000,20547,0.000000,0.000000,0.000000,-0.499279,0.500721,-0.053122,0.051849,-0.020858,0.021221
16,m1645,20001,20874,0.000000,0.000000,0.000000,-0.505607,0.494393,-0.222918,0.238220,-0.017349,0.049908
16,m1646,20002,23765,0.000000,0.000000,0.000000,-0.451853,0.548147,-0.437146,0.493611,-0.038681,0.170935
16,m1647,20001,23618,0.000000,0.000000,0.000000,-0.499423,0.500577,-0.355786,0.380535,-0.088157,0.227295
16,m1648,20001,20655,0.000000,0.000000,0.000000,-0.501985,0.498015,-0.330008,0.372164,-0.085450,0.140190
16,m1649,20002,19686,0.000000,0.000000,0.000000,-0.337349,0.662651,-0.378384,0.352767,-0.117253,0.227405
16,m1650,20002,19867,0.000000,0.000000,0.000000,-0.325916,0.674084,-0.320292,0.335422,-0.095852,0.150709
16,m1651,20001,19904,0.000000,0.000000,0.000000,-0.530489,0.469511,-0.500036,0.499497,-0.058778,0.174678
16,m1652,20001,20839,0.000000,0.000000,0.000000,-0.478529,0.521471,-0.255946,0.290621,-0.044778,0.112507
16,m1654,20001,23562,0.000000,0.000000,0.000000,-0.473060,0.526940,-0.298934,0.373503,-0.039109,0.141193
16,m1655,20002,20194,0.000000,0.000000,0.000000,-0.505904,0.494096,-0.311295,0.398080,-0.116296,0.226955
16,m1656,20001,27198,0.000000,0.000000,0.000000,-0.437854,0.562146,-0.311501,0.512204,-0.017141,0.063052
16,m1657,20002,20683,0.000000,0.000000,0.000000,-0.355832,0.644168,-0.249249,0.274808,-0.035990,0.182988
16,m1658,20001,18292,0.000000,0.000000,0.000000,-0.494865,0.505135,-0.384022,0.384616,-0.016740,0.165571
16,m1659,20000,24864,0.000000,0.000000,0.000000,-0.474467,0.525533,-0.475874,0.522652,-0.074004,0.189448
16,m1660,20002,21359,0.000000,0.000000,0.000000,-0.521466,0.478533,-0.495428,0.495334,-0.002243,0.028294
16,m1661,20001,20626,0.000000,0.000000,0.000000,-0.494945,0.505055,-0.427335,0.451290,-0.023232,0.027959
16,m1662,20001,25946,0.000000,0.000000,0.000000,-0.443089,0.531914,-0.484667,0.515333,-0.018084,0.047273
16,m1663,20001,20130,0.000000,0.000000,0.000000,-0.499769,0.500231,-0.409796,0.461799,-0.067754,0.392782
16,m1664,20000,20899,0.000000,0.000000,0.000000,-0.429974,0.570026,-0.327660,0.473807,-0.129915,0.227468
16,m1665,20001,26048,0.000000,0.000000,0.000000,-0.494688,0.505312,-0.432331,0.467860,-0.014555,0.062319
16,m1666,20000,20698,0.000000,0.000000,0.000000,-0.497546,0.502454,-0.379249,0.456533,-0.220133,0.229974
16,m1667,20002,20466,0.000000,0.000000,0.000000,-0.331429,0.606639,-0.501908,0.498092,-0.100986,0.101010
16,m1668,20001,22515,0.000000,0.000000,0.000000,-0.480494,0.519506,-0.179346,0.497165,-0.311307,0.281284
16,m1669,20001,20585,0.000000,0.000000,0.000000,-0.343089,0.656911,-0.420251,0.419804,-0.419205,0.419790
16,m1670,20000,19996,0.000000,0.000000,0.000000,-0.345247,0.654753,-0.159916,0.169732,-0.024255,0.025663
16,m1671,20000,19994,0.000000,0.000000,0.000000,-0.489981,0.510019,-0.173898,0.158001,-0.026954,0.028530
16,m1672,20001,20069,0.000000,0.000000,0.000000,-0.387721,0.612279,-0.315568,0.260596,-0.045134,0.049502
16,m1673,20000,20006,0.000000,0.000000,0.000000,-0.449630,0.550370,-0.212532,0.212550,-0.025370,0.027235
16,m1674,20000,20028,0.000000,0.000000,0.000000,-0.317042,0.682958,-0.301854,0.344233,-0.031076,0.030440
16,m1675,20002,20014,0.000000,0.000000,0.000000,-0.320794,0.679206,-0.157633,0.152153,-0.013022,0.018859
16,m1676,20000,24003,0.000000,0.000000,0.000000,-0.245444,0.754556,-0.106282,0.111762,-0.014659,0.017829
16,m1677,20000,20132,0.000000,0.000000,0.000000,-0.498397,0.501603,-0.120524,0.175978,-0.032813,0.063209
16,m1678,20001,20380,0.000000,0.000000,0.000000,-0.246357,0.753643,-0.095135,0.098983,-0.012626,0.017278
16,m1679,20001,20370,0.000000,0.000000,0.000000,-0.304776,0.695224,-0.066248,0.070256,-0.035883,0.028070
16,m1680,20001,20349,0.000000,0.000000,0.000000,-0.417730,0.582270,-0.188926,0.184071,-0.009904,0.020641
